conceptId,vtmId,dose,units,term
3486911000001104,9894311000001102,,,Hepatitis B (rDNA) vaccine suspension for injection 10micrograms/1ml vials (product)
3487011000001100,9894311000001102,,,Hepatitis B (rDNA) vaccine suspension for injection 10micrograms/0.5ml pre-filled syringes (product)
3496911000001103,85591001,,,Timolol 0.5% eye drops 0.2ml unit dose preservative free (product)
3499311000001106,125577003,,,Triclosan 2% liquid (product)
3499711000001105,404799008,,,Senna fruit 12.4% / Ispaghula 54.2% granules 4g sachets (product)
3500411000001103,70379000,,,Sodium chloride 0.9% solution for injection 10ml ampoules (product)
3500511000001104,70379000,,,Sodium chloride 0.9% solution for injection 20ml ampoules (product)
3500711000001109,70379000,,,Sodium chloride 0.9% solution for injection 50ml ampoules (product)
3500811000001101,70379000,,,Sodium chloride 0.9% solution for injection 5ml ampoules (product)
3501611000001105,323283001,,,Nicotine 10mg inhalation cartridges with device (product)
3505311000001103,346392001,,,Starch maize powder (product)
3505411000001105,404801006,,,Sterculia 62% / Frangula 8% granules gluten free (product)
3505511000001109,404801006,,,Sterculia 62% / Frangula 8% granules 7g sachet gluten free (product)
3505611000001108,323283001,,,Nicotine 2mg lozenges sugar free (product)
3505711000001104,354034000,,,Sterculia 62% granules gluten free (product)
3505811000001107,354034000,,,Sterculia 62% granules 7g sachet gluten free (product)
3506011000001105,323283001,,,Nicotine 4mg lozenges sugar free (product)
3508711000001106,10568711000001105,1,mg,Norethisterone acetate 1mg tablets (product)
3509011000001104,96278006,,,Synovial fluid 20mg/ml injection 2ml pre-filled syringes (product)
3509111000001103,96278006,,,Synovial fluid 20mg/ml injection 3ml pre-filled syringes (product)
3521311000001108,73572009,,,Morphine sulphate 10mg/5ml oral solution 5ml unit dose vials sugar free (product)
3545911000001109,77898008,,,Generic Maalox Plus suspension sugar free (product)
3546911000001102,412556009,,,Generic Migraleve Pink tablets (product)
3546911000001102,412556009,,,Generic Migraleve Pink tablets (product)
3546911000001102,38062411000001104,,,Generic Migraleve Pink tablets (product)
3546911000001102,38062411000001104,,,Generic Migraleve Pink tablets (product)
3547011000001103,412556009,,,Generic Migraleve tablets (product)
3549911000001106,33360811000001100,,,Generic Nystaform HC cream (product)
3552711000001101,6071000,,,Generic Polytar Plus liquid (product)
3553111000001108,412132000,,,Generic Premique Cycle tablets (product)
3554311000001107,55217007,,,Generic Rennie Duo suspension sugar free (product)
3554311000001107,55217007,,,Generic Rennie Duo suspension sugar free (product)
3554311000001107,7168001,,,Generic Rennie Duo suspension sugar free (product)
3554311000001107,7168001,,,Generic Rennie Duo suspension sugar free (product)
3555511000001100,50520001,,,Generic Sofradex eye/ear drops (product)
3556711000001102,12096000,,,Generic Timodine cream (product)
3556711000001102,12096000,,,Generic Timodine cream (product)
3556711000001102,16602005,,,Generic Timodine cream (product)
3556711000001102,16602005,,,Generic Timodine cream (product)
3557011000001101,424126005,,,Generic Tri-Adcortyl Otic ointment (product)
3557111000001100,424126005,,,Generic Tri-Adcortyl cream (product)
3557211000001106,424126005,,,Generic Tri-Adcortyl ointment (product)
3558711000001103,424349004,,,Estradiol 4mg / Norethisterone 1mg tablets (product)
3559211000001100,9896611000001103,,,Meningococcal polysaccharide A and C vaccine powder and solvent for suspension for injection vials (product)
3559311000001108,9896911000001109,,,"Meningococcal polysaccharide A, C, W135 and Y conjugate vaccine powder and solvent for solution for injection 0.5ml vials (product)"
3559411000001101,323283001,,,Nicotine bitartrate 1mg lozenges sugar free (product)
3559511000001102,323283001,,,Nicotine 2mg medicated chewing gum sugar free (product)
3559611000001103,323283001,,,Nicotine 4mg medicated chewing gum sugar free (product)
3559811000001104,90332006,,,Paracetamol 120mg/5ml oral suspension 5ml sachets sugar free (product)
3560011000001106,70379000,,,Sodium chloride 0.9% catheter maintenance solution NPF (product)
3586711000001108,109033004,,,Generic Sustanon 250 solution for injection 1ml ampoules (product)
3591111000001104,36409011000001100,,,Diclofenac 1.6% topical solution (product)
3591211000001105,424535007,,,Compound Macrogol 13.8g oral powder sachets NPF sugar free (product)
3601911000001107,82573000,,,Lidocaine 100mg/5ml (2%) solution for injection ampoules (product)
3602411000001109,82573000,,,Lidocaine 200mg/20ml (1%) solution for injection vials (product)
3602511000001108,346549007,,,"Lidocaine 400mg/20ml (2%) / Adrenaline 100micrograms/20ml (1 in 200,000) solution for injection 20ml vials (product)"
3602611000001107,346549007,,,"Lidocaine 200mg/20ml (1%) / Adrenaline 100micrograms/20ml (1 in 200,000) solution for injection vials (product)"
3604411000001102,426254009,,,Lactic acid 16.7% / Salicylic acid 16.7% paint (product)
3627511000001103,41193000,,,Aciclovir 400mg/5ml oral suspension sugar free (product)
3627711000001108,77390008,,,Benzatropine 2mg/2ml solution for injection ampoules (product)
3628111000001108,418528006,,,Docusate 120mg/10g enema (product)
3628211000001102,13297101000001103,,,Docusate compound 5ml enema (product)
3630011000001108,71516007,25,mg,Ergocalciferol 1.25mg tablets (product)
3630111000001109,71516007,,,Ergocalciferol 250microgram tablets (product)
3630211000001103,71516007,,,"Ergocalciferol 300,000units/1ml solution for injection ampoules (product)"
3630311000001106,71516007,,,"Ergocalciferol 600,000units/2ml solution for injection ampoules (product)"
3631211000001109,7092007,,,Metoprolol 5mg/5ml solution for injection ampoules (product)
3631411000001108,73572009,,,Morphine sulphate 100mg/5ml oral solution 5ml unit dose vials sugar free (product)
3631511000001107,73572009,,,Morphine sulphate 30mg/5ml oral solution 5ml unit dose vials sugar free (product)
3631611000001106,36410311000001109,,,Sodium cromoglicate 10mg/ml nebuliser liquid 2ml unit dose vials (product)
3653911000001100,18037511000001105,,,Co-trimoxazole 80mg/400mg/5ml solution for injection ampoules (product)
3654111000001101,6102009,,,Baclofen 10mg/20ml solution for injection ampoules (product)
3654211000001107,6102009,,,Baclofen 50micrograms/1ml solution for injection ampoules (product)
3654411000001106,45311002,,,Terbutaline 2.5mg/ml nebuliser liquid 2ml unit dose vials (product)
3654511000001105,108622005,,,Budesonide 250micrograms/ml nebuliser liquid 2ml unit dose vials (product)
3654611000001109,108622005,,,Budesonide 500micrograms/ml nebuliser liquid 2ml unit dose vials (product)
3654711000001100,108644000,,,Azelastine 0.05% eye drops (product)
3655011000001103,7561000,,,Dexamethasone sodium phosphate 0.1% eye drops 0.5ml unit dose preservative free (product)
3655311000001100,421311002,,,Isopropyl myristate 15% / Liquid paraffin 15% gel (product)
3655411000001107,349819003,,,Mebeverine 50mg/5ml oral suspension sugar free (product)
3655611000001105,85591001,,,Timolol 0.25% eye drops 0.2ml unit dose preservative free (product)
3655811000001109,108406003,,,Zolmitriptan 2.5mg orodispersible tablets (product)
3664011000001107,35476001,,,Silver nitrate 95% caustic pencils (product)
3664111000001108,12839006,,,Estradiol 1mg gel sachets (product)
3664211000001102,12839006,,,Estradiol 500microgram gel sachets (product)
3678211000001103,319442006,40,mg,Moxisylyte 40mg tablets (product)
3682811000001105,346689008,,,Chlortetracycline 3.09% / Triamcinolone acetonide 0.1% ointment (product)
3682911000001100,73756003,,,Amobarbital sodium 200mg capsules (product)
3701111000001101,33360811000001100,,,Generic Nystaform HC ointment (product)
3701211000001107,326289007,,,Acetic acid 0.94% vaginal jelly (product)
3701411000001106,353601006,,,White soft paraffin 10% spray (product)
3701511000001105,12096000,,,Generic Terra-Cortril Nystatin cream (product)
3701511000001105,12096000,,,Generic Terra-Cortril Nystatin cream (product)
3701511000001105,346509004,,,Generic Terra-Cortril Nystatin cream (product)
3701511000001105,346509004,,,Generic Terra-Cortril Nystatin cream (product)
3731511000001103,420081005,,,Benzoic acid compound ointment (product)
3731711000001108,350265008,,,Cetrimide 0.5% / Chlorhexidine gluconate 0.1% cream (product)
3731811000001100,11719000,,,Cetylpyridinium chloride 1.4mg lozenges (product)
3731911000001105,10039011000001108,,,Dichlorobenzyl alcohol 1.2mg / Amylmetacresol 0.6mg lozenges (product)
3754211000001103,350265008,,,Cetrimide 0.15% / Chlorhexidine 0.015% irrigation fluid 20ml unit dose (product)
3754311000001106,96316004,,,Chlorhexidine gluconate 0.05% solution 25ml sachets (product)
3754511000001100,70379000,,,Sodium chloride 0.9% irrigation fluid 45ml bottles (product)
3754611000001101,420664002,,,White soft paraffin 15% / Dimeticone 1% cream (product)
3766011000001108,420976004,,,Chloroxylenol 0.5% / Aldioxa 0.22% powder (product)
3766111000001109,10040711000001104,,,Ephedrine hydrochloride 15mg / Chlorphenamine 10mg tablets (product)
3775911000001109,40556011000001101,,,Liquid paraffin light 69.6% / Almond oil 30% bath oil (product)
3776011000001101,82573000,,,Lidocaine 100mg/10ml (1%) solution for injection ampoules (product)
3776211000001106,354033006,,,Ispaghula husk 3.5g/dose effervescent granules gluten free sugar free (product)
3776311000001103,10207611000001107,,,Lauromacrogol 400 50mg / Heparinoid 4mg suppositories (product)
3776411000001105,9888211000001103,,,Liquid paraffin 65% / Acetylated wool alcohols 5% bath oil (product)
3788211000001104,13297001000001104,,,Medroxyprogesterone 2.5mg / Estradiol valerate 1mg tablets (product)
3788311000001107,13297001000001104,,,Medroxyprogesterone 5mg / Estradiol valerate 2mg tablets (product)
3788411000001100,420815008,,,"Polymyxin B 10,000units/g / Bacitracin 500units/g ointment (product)"
3788711000001106,36409611000001107,,,Sodium acid phosphate 18.1% / Sodium phosphate 8% 118ml enema (product)
3801911000001100,412488003,,,Potassium citrate 1.5g / Citric acid 0.25g effervescent tablets sugar free (product)
3805511000001105,427467001,,,Artificial saliva lozenges (product)
3805611000001109,412556009,,,Co-codamol 15mg/500mg tablets (product)
3805711000001100,404833002,,,Glycerol 40% cream (product)
3818011000001108,398628008,,,Activated charcoal 300mg tablets (product)
3818211000001103,418673005,,,Aluminium oxide 52% paste (product)
3818311000001106,65020006,,,Benzocaine 1.5mg/actuation oromucosal spray sugar free (product)
3818511000001100,329486002,,,Carnitine 1.5g/5ml oral solution (product)
3818611000001101,96316004,,,Chlorhexidine gluconate 1% solution (product)
3826911000001100,421586001,,,Salicylic acid 1% / Desoximetasone 0.25% lotion (product)
3861411000001107,6071000,,,Generic Ionil T shampoo (product)
3861511000001106,109033004,,,Generic Sustanon 100 solution for injection 1ml ampoules (product)
3861611000001105,426079000,,,Glycol salicylate 6% / Methyl nicotinate 1.6% spray (product)
3861711000001101,420815008,,,"Polymyxin B 10,000units/g / Bacitracin 500units/g eye ointment (product)"
3861811000001109,420574005,,,Allantoin 0.5% / Lidocaine 0.5% ointment (product)
