cui,name,ontologies,name_status
49237006,allergic diarrhoea,SNO,P
49237006,allergic diarrhea,SNO,A
49523001,first degree burn of multiple sites of upper limb,SNO,P
49523001,superficial burn of multiple sites of upper limb,SNO,A
49523001,epidermal burn of multiple sites of upper limb,SNO,A
49523001,burn erythema of multiple sites of upper limb,SNO,A
49526009,age-related hearing loss,SNO,P
49526009,senile deafness,SNO,A
49526009,presbyacusia,SNO,A
49526009,presbycusis,SNO,A
49575005,shooting pain,SNO,P
49605003,ophthalmoplegic migraine,SNO,P
49650001,pain emptying bladder,SNO,P
49650001,painful micturition,SNO,A
49650001,pain on micturition,SNO,A
49650001,passing water hurts,SNO,A
49650001,pain passing urine,SNO,A
49650001,pain passing water,SNO,A
49650001,urination painful,SNO,A
49650001,pain on voiding,SNO,A
49650001,dysuria,SNO,A
49727002,observation of cough,SNO,P
49727002,cough,SNO,A
50219008,hoarseness - throat symptom,SNO,P
50219008,hoarseness symptom,SNO,A
50219008,voice hoarseness,SNO,A
50219008,croaky voice,SNO,A
50219008,husky voice,SNO,A
50219008,hoarseness,SNO,A
50219008,hoarse,SNO,A
50438001,peripheral vestibular vertigo,SNO,P
50438001,peripheral vertigo,SNO,A
50438001,vestibular vertigo,SNO,A
50776006,allergic encephalomyelitis,SNO,P
51197009,stomach cramps,SNO,P
51197009,stomach gripes,SNO,A
51339003,polysubstance dependence,SNO,P
51806005,racket nail,SNO,P
51885006,morning sickness,SNO,P
51885006,morning nausea,SNO,A
52008007,organic writer's cramp,SNO,P
52008007,organic writers' cramp,SNO,A
52008007,paralysis notariorum,SNO,A
52008007,writers' paralysis,SNO,A
52008007,scriveners' palsy,SNO,A
52008007,writers' cramp,SNO,A
52008007,writers' spasm,SNO,A
52008007,writer's cramp,SNO,A
52008007,graphospasm,SNO,A
52031007,erosion of teeth due to persistent vomiting,SNO,P
52031007,teeth erosion due to vomiting,SNO,A
52073004,infrequent menstruation,SNO,P
52073004,relative amenorrhoea,SNO,A
52073004,relative amenorrhea,SNO,A
52073004,infrequent periods,SNO,A
52073004,oligomenorrhoea,SNO,A
52073004,oligomenorrhea,SNO,A
52368004,plicated tongue,SNO,P
52368004,fissured tongue,SNO,A
52368004,furrowed tongue,SNO,A
52368004,scrotal tongue,SNO,A
52368004,lingua plicata,SNO,A
52368004,cracked tongue,SNO,A
52598005,rp - rest pain,SNO,P
52598005,rest pain,SNO,A
52613005,sweating profusely,SNO,P
52613005,excessive sweating,SNO,A
52613005,profuse sweating,SNO,A
52613005,diaphoresis,SNO,A
52702003,myalgic encephalomyelitis syndrome,SNO,P
52702003,benign myalgic encephalomyelitis,SNO,A
52702003,me - myalgic encephalomyelitis,SNO,A
52702003,cfs - chronic fatigue syndrome,SNO,A
52702003,myalgic encephalomyelitis,SNO,A
52702003,chronic fatigue syndrome,SNO,A
52702003,myalgic encephalopathy,SNO,A
52702003,myalgic encephalitis,SNO,A
52702003,iceland disease,SNO,A
52754008,abnormally frequent menstruation,SNO,P
52754008,unusually frequent menses,SNO,A
52754008,polymenorrhoea,SNO,A
52754008,polymenorrhea,SNO,A
52754008,epimenorrhoea,SNO,A
52754008,epimenorrhea,SNO,A
52897009,og - onychogryphosis,SNO,P
52897009,onychogryphosis,SNO,A
52897009,onychogryposis,SNO,A
52897009,hook nail,SNO,A
53057004,painful hand,SNO,P
53057004,hand pain,SNO,A
53338001,arthropathy associated with a hypersensitivity reaction,SNO,P
53338001,arthropathy due to hypersensitivity reaction,SNO,A
53430007,pain in the breast,SNO,P
53430007,painful breasts,SNO,A
53430007,pain of breast,SNO,A
53430007,breast painful,SNO,A
53430007,breast pain,SNO,A
53430007,mastodynia,SNO,A
53430007,mastalgia,SNO,A
53726008,acute conjunctivitis,SNO,P
53751009,bateman's purpura,SNO,P
53751009,purpura senilis,SNO,A
53751009,senile purpura,SNO,A
53751009,solar purpura,SNO,A
54200006,tonic-clonic convulsion,SNO,P
54200006,tonic-clonic seizures,SNO,A
54200006,tonic-clonic seizure,SNO,A
54200006,grand mal convulsion,SNO,A
54200006,grand mal seizure,SNO,A
54586004,lower abdominal pain,SNO,P
54768000,bladder distention,SNO,P
54768000,bladder distension,SNO,A
54768000,distended bladder,SNO,A
55145008,stabbing pain,SNO,P
55222007,breast tenderness,SNO,P
55300003,cramp in muscle,SNO,P
55300003,muscle cramps,SNO,A
55300003,muscle cramp,SNO,A
55300003,cramp,SNO,A
55442000,pnd - paroxysmal nocturnal dyspnoea,SNO,P
55442000,pnd - paroxysmal nocturnal dyspnea,SNO,A
55442000,paroxysmal nocturnal dyspnoea,SNO,A
55442000,paroxysmal nocturnal dyspnea,SNO,A
55475008,"syndrome of short p-r interval, normal qrs complexes and supraventricular tachycardias",SNO,P
55475008,lown-ganong-levine syndrome,SNO,A
55475008,lown ganong levine syndrome,SNO,A
55608001,urticaria papulosa of hebra,SNO,P
55608001,papular urticaria,SNO,A
55608001,lichen urticatus,SNO,A
55608001,prurigo simplex,SNO,A
55608001,strophulus,SNO,A
55728007,sexual aversion disorder,SNO,P
55728007,sexual aversion,SNO,A
55985003,atopic reaction,SNO,P
56018004,asthmatic breath sounds,SNO,P
56018004,asthmatic breathing,SNO,A
56018004,wheezing,SNO,A
56018004,wheeze,SNO,A
56018004,wheezy,SNO,A
56097005,migraine without aura,SNO,P
56097005,atypical migraine,SNO,A
56097005,common migraine,SNO,A
56170001,light flashes,SNO,P
56170001,photopsia,SNO,A
56170001,flashes,SNO,A
56231002,purpura annularis telangiectodes of majocchi,SNO,P
56231002,purpura annularis telangiectodes,SNO,A
56231002,majocchi capillaritis,SNO,A
56231002,majocchi's purpura,SNO,A
56231002,majocchi's disease,SNO,A
56317004,hair loss disorder,SNO,P
56317004,alopecia,SNO,A
56317004,baldness,SNO,A
56317004,bald,SNO,A
56608008,pain in wrist,SNO,P
56608008,wrist pain,SNO,A
56610005,postural tremor,SNO,P
56610005,static tremor,SNO,A
57419008,gastroenteritis - presumed infectious origin,SNO,P
57419008,gastroenteritis presumed infectious,SNO,A
57676002,articular pain,SNO,P
57676002,painful joint,SNO,A
57676002,joint pain,SNO,A
57676002,arthralgia,SNO,A
58554001,suppurative pleurisy,SNO,P
58554001,empyema of pleura,SNO,A
58554001,purulent pleurisy,SNO,A
58554001,empyema thoracis,SNO,A
58554001,pyothorax,SNO,A
59021001,anginal chest pain at rest,SNO,P
59021001,angina decubitus,SNO,A
59021001,angina at rest,SNO,A
59026006,blepharospasm (spasm of eyelid),SNO,P
59026006,benign essential blepharospasm,SNO,A
59026006,essential blepharospasm,SNO,A
59026006,spasm of eyelids,SNO,A
59026006,blepharospasm,SNO,A
59050008,difficulty in sleep initiation,SNO,P
59050008,difficulty getting to sleep,SNO,A
59050008,difficulty falling asleep,SNO,A
59050008,cannot get off to sleep,SNO,A
59050008,vesperal insomnia,SNO,A
59050008,initial insomnia,SNO,A
59275002,acute allergic serous otitis media,SNO,P
59292006,hemiplegic migraine,SNO,P
59770006,"dyslexia, learning disturbance",SNO,P
59770006,specific reading retardation,SNO,A
59770006,specific reading difficulty,SNO,A
59770006,dyslexia,SNO,A
59940009,hypersensitivity alveolitis in lungworm infection,SNO,P
60002000,hyperplastic gastropathy of mucous cell type,SNO,P
60002000,proliferative chronic hypertrophic gastritis,SNO,A
60002000,polypoid swelling of gastric mucous membrane,SNO,A
60002000,hypertrophic proliferative gastritis,SNO,A
60002000,giant rugal hypertrophy of stomach,SNO,A
60002000,gastritis hypertrophica gigantica,SNO,A
60002000,gastritis hypertrophic gigantica,SNO,A
60002000,gastritis hypertrophica gigantea,SNO,A
60002000,chronic hypertrophic gastritis,SNO,A
60002000,hypertrophic bulbous gastritis,SNO,A
60002000,massive hypertrophic gastritis,SNO,A
60002000,adenopapillomatosis gastrica,SNO,A
60002000,giant hypertrophic gastritis,SNO,A
60002000,gastric mucosal hypertrophy,SNO,A
60002000,gastric mucosal hyperplasia,SNO,A
60002000,hyperplastic gastropathy,SNO,A
60002000,giant rugal hypertrophy,SNO,A
60002000,hypertrophic gastritis,SNO,A
60002000,giant rugal gastritis,SNO,A
60002000,ménétrier's disease,SNO,A
60002000,gastric hyperplasia,SNO,A
60002000,menetrier disease,SNO,A
60103007,"inhibited female orgasm, psychogenic",SNO,P
60103007,female orgasmic disorder,SNO,A
60103007,inhibited female orgasm,SNO,A
60119000,exhaustion,SNO,P
60119000,washed out,SNO,A
60119000,worn out,SNO,A
60241006,female urinary stress incontinence,SNO,P
60241006,female stress incontinence,SNO,A
60555002,leukocytoclastic vasculitis,SNO,P
60555002,hypersensitivity vasculitis,SNO,A
60555002,leucocytoclastic vasculitis,SNO,A
60555002,hypersensitivity angiitis,SNO,A
60555002,leucocytoclastic angiitis,SNO,A
60555002,leukocytoclastic angiitis,SNO,A
60555002,allergic vasculitis,SNO,A
60555002,maladie trisymptome,SNO,A
60555002,trisymptome,SNO,A
60700002,snhl - sensorineural hearing loss,SNO,P
60700002,snd - sensorineural deafness,SNO,A
60700002,sensory-neural hearing loss,SNO,A
60700002,sensorineural hearing loss,SNO,A
60700002,pd - perceptive deafness,SNO,A
60700002,perceptive hearing loss,SNO,A
60700002,sensory-neural deafness,SNO,A
60700002,sensorineural deafness,SNO,A
60700002,neurosensory deafness,SNO,A
60700002,perceptive deafness,SNO,A
60728008,abdominal distention,SNO,P
60728008,swelling of abdomen,SNO,A
60728008,abdominal swelling,SNO,A
60728008,abdomen distended,SNO,A
60728008,swollen abdomen,SNO,A
60728008,bloated abdomen,SNO,A
60728008,bloating,SNO,A
60728008,bloat,SNO,A
60845006,soboe - shortness of breath on exertion,SNO,P
60845006,short of breath on exertion,SNO,A
60845006,breathlessness on exertion,SNO,A
60845006,dyspnoea on exertion,SNO,A
60845006,exertional dyspnoea,SNO,A
60845006,dyspnea on exertion,SNO,A
60845006,exertional dyspnea,SNO,A
60845006,dyspnoea on effort,SNO,A
60845006,dyspnea on effort,SNO,A
60862001,ringing in ears,SNO,P
60862001,noise in ears,SNO,A
60862001,tinnitus,SNO,A
60967006,allergic vaginitis,SNO,P
61281005,expectoration of blood tinged sputum,SNO,P
61281005,bloodstained sputum,SNO,A
61582004,allergic rhinitis due to allergen,SNO,P
61582004,ar - allergic rhinitis,SNO,A
61582004,allergic rhinitis,SNO,A
61582004,atopic rhinitis,SNO,A
62315008,observation of diarrhoea,SNO,P
62315008,observation of diarrhea,SNO,A
62315008,d - diarrhoea,SNO,A
62315008,d - diarrhea,SNO,A
62315008,diarrhoea,SNO,A
62315008,diarrhea,SNO,A
62452009,subjective tinnitus,SNO,P
62452009,tinnitus aurium,SNO,A
62476001,disturbance of orientation,SNO,P
62476001,orientation confused,SNO,A
62476001,orientation poor,SNO,A
62476001,disorientation,SNO,A
62476001,disorientated,SNO,A
62507009,pins and needles sensation,SNO,P
62507009,pins and needles,SNO,A
62507009,tingling,SNO,A
62607004,orgasm incapacity,SNO,P
62607004,frigidity proper,SNO,A
62607004,anorgasmia,SNO,A
62647006,psychogenic anal spasm,SNO,P
62647006,paroxysmal proctalgia,SNO,A
62647006,painful spasm of anus,SNO,A
62647006,proctalgia fugax,SNO,A
62647006,levator syndrome,SNO,A
62647006,anorectal spasm,SNO,A
62744007,breathlessness lying flat,SNO,P
62744007,orthopnoea,SNO,A
62744007,orthopnea,SNO,A
62851005,impaction of intestine,SNO,P
62851005,intestinal impaction,SNO,A
63454000,anterior scleritis,SNO,P
63901009,pain in testicle,SNO,P
63901009,pain of testes,SNO,A
63901009,pain in testis,SNO,A
63901009,orchidodynia,SNO,A
63901009,orchidalgia,SNO,A
63901009,orchialgia,SNO,A
64109004,costal chondritis,SNO,P
64109004,costochondritis,SNO,A
64113006,exhaustion due to excessive exertion,SNO,P
64113006,overexertion,SNO,A
64144002,itchy skin eruption,SNO,P
64144002,pruritic rash,SNO,A
64144002,prurigo,SNO,A
64206003,spotting only at periods,SNO,P
64206003,light menstrual period,SNO,A
64206003,hypomenorrhoea,SNO,A
64206003,scanty periods,SNO,A
64206003,hypomenorrhea,SNO,A
64206003,scanty period,SNO,A
64249002,allergic eosinophilia,SNO,P
64269007,visual hallucinations,SNO,P
64269007,seeing things,SNO,A
64379006,decrease in appetite,SNO,P
64379006,reduced appetite,SNO,A
64379006,poor appetite,SNO,A
64531003,discharge from nose,SNO,P
64531003,nasal discharge,SNO,A
64531003,nasal catarrh,SNO,A
64531003,rhinorrhoea,SNO,A
64531003,rhinorrhea,SNO,A
64779008,blood coagulation disorder,SNO,P
64779008,blood clotting disorder,SNO,A
64779008,disorder of haemostasis,SNO,A
64779008,disorder of hemostasis,SNO,A
64779008,coagulation disorder,SNO,A
64779008,bleeding diathesis,SNO,A
64779008,bleeding tendency,SNO,A
64779008,clotting disorder,SNO,A
64779008,bleeding disorder,SNO,A
64779008,coagulopathy,SNO,A
64855000,pelizaeus-merzbacher disease,SNO,P
64855000,sudanophilic leukodystrophy,SNO,A
65074000,iritis,SNO,P
66270006,spoon-shaped nails,SNO,P
66270006,koilonychia,SNO,A
66270006,spoon nails,SNO,A
66609003,hallucinations of tactile sensation,SNO,P
66609003,tactile hallucinations,SNO,A
66609003,haptic hallucinations,SNO,A
66609003,haptic hallucination,SNO,A
66637005,hemiballism (abnormal involuntary movements),SNO,P
66637005,hemiballismus-hemichorea syndrome,SNO,A
66637005,body of luys syndrome,SNO,A
66637005,hemiballismus,SNO,A
66637005,hemiballism,SNO,A
66657009,paroxysmal ventricular tachycardia,SNO,P
66857006,coughing up blood,SNO,P
66857006,haemoptysis,SNO,A
66857006,hemoptysis,SNO,A
67198005,paroxysmal supraventricular tachycardia,SNO,P
67233009,difficulty in sleep maintenance,SNO,P
67233009,difficulty staying asleep,SNO,A
67233009,interrupted sleep,SNO,A
67233009,middle insomnia,SNO,A
67233009,keeps waking up,SNO,A
67233009,night waking,SNO,A
67233009,broken sleep,SNO,A
67233009,fitful sleep,SNO,A
67678004,critical allergic conjunctivitis syndrome,SNO,P
67678004,acute allergic conjunctivitis,SNO,A
67678004,acute atopic conjunctivitis,SNO,A
67678004,angelucci's syndrome,SNO,A
67895005,phlyctenular keratoconjunctivitis,SNO,P
67895005,phlyctenular ophthalmia,SNO,A
67895005,phlyctenular keratitis,SNO,A
67895005,strumous ophthalmia,SNO,A
67895005,phlyctenulosis,SNO,A
68154008,chronic cough,SNO,P
68225006,alopecia circumscripta,SNO,P
68225006,circumscribed alopecia,SNO,A
68225006,aa - alopecia areata,SNO,A
68225006,patchy loss of hair,SNO,A
68225006,alopecia areata,SNO,A
68235000,nasal congestion,SNO,P
68235000,stuffed-up nose,SNO,A
68235000,congested nose,SNO,A
68345001,apraxia,SNO,P
68467004,central auditory dysfunction,SNO,P
68467004,central hearing loss,SNO,A
68467004,central deafness,SNO,A
68640004,ulceration of vulva,SNO,P
68640004,vulvar ulceration,SNO,A
68653001,anal pain,SNO,P
68659002,blepharoconjunctivitis,SNO,P
68670009,contact dermatitis of eyelid,SNO,P
68670009,contact eczema eyelid,SNO,A
68898005,catarrhal conjunctivitis,SNO,P
68962001,aching muscles,SNO,P
68962001,myoneuralgia,SNO,A
68962001,muscle pain,SNO,A
68962001,muscle ache,SNO,A
68962001,myosalgia,SNO,A
68962001,myodynia,SNO,A
68962001,myalgia,SNO,A
68978004,hv - hyperventilation,SNO,P
68978004,hyperventilation,SNO,A
68978004,hyperventilating,SNO,A
68978004,overbreathing,SNO,A
69192004,brittle nails,SNO,P
69192004,trachyonychia,SNO,A
69690008,hypnapompic hallucinations,SNO,P
69980003,presumed non-infectious diarrhoea,SNO,P
69980003,presumed non-infectious diarrhea,SNO,A
69980003,non-infective diarrhoea,SNO,A
69980003,non-infective diarrhea,SNO,A
70558001,nodular episcleritis,SNO,P
70747007,"major depression, single episode, in partial remission",SNO,P
70747007,"major depression single episode, in partial remission",SNO,A
70884002,allergic encephalopathy,SNO,P
70884002,allergic encephalitis,SNO,A
71303008,atypical facial pain,SNO,P
71315007,pain on sexual intercourse,SNO,P
71315007,pain on coitus,SNO,A
71315007,painful coitus,SNO,A
71315007,dyspareunia,SNO,A
71315007,coitalgia,SNO,A
71419002,bilious vomiting,SNO,P
71419002,bilious emesis,SNO,A
71419002,vomiting bile,SNO,A
71884009,precordial pain,SNO,P
71958004,chronic allergic otitis media,SNO,P
72007001,duodenitis,SNO,P
72042002,incontinence of faeces,SNO,P
72042002,incontinence of feces,SNO,A
72042002,incontinent of faeces,SNO,A
72042002,incontinent of feces,SNO,A
72042002,bowels: incontinent,SNO,A
72042002,bowel incontinence,SNO,A
72042002,involuntary stool,SNO,A
72405004,increased appetite,SNO,P
72681001,allergic jejunitis,SNO,P
73098005,cholinergic urticaria,SNO,P
73371001,retrocochlear hearing loss,SNO,P
73371001,nerve conduction deafness,SNO,A
73371001,neural hearing loss,SNO,A
73371001,nerve deafness,SNO,A
73442001,stevens-johnson syndrome,SNO,P
73442001,stevens johnson syndrome,SNO,A
73762008,chronic conjunctivitis,SNO,P
74123003,otogenic otalgia,SNO,P
74323005,pain in elbow,SNO,P
74323005,elbow pain,SNO,A
74333002,spasmodic torticollis,SNO,P
74333002,cervical dystonia,SNO,A
75140002,carpopedal spasm,SNO,P
75295004,hard stools,SNO,P
75295004,hard faeces,SNO,A
75295004,hard stool,SNO,A
75295004,hard feces,SNO,A
75364009,refractive diplopia,SNO,P
75483001,painful respiration,SNO,P
75483001,breathing painful,SNO,A
75614007,diffuse uveitis,SNO,P
75614007,panuveitis,SNO,A
75789001,separation of nail plate,SNO,P
75789001,detachment of nail plate,SNO,A
75789001,onycholysis,SNO,A
75803007,discharge from back of nose,SNO,P
75803007,discharge from nasopharynx,SNO,A
75803007,posterior rhinorrhoea,SNO,A
75803007,posterior rhinorrhea,SNO,A
75803007,pnd - postnasal drip,SNO,A
75803007,postnasal catarrh,SNO,A
75803007,postnasal drip,SNO,A
75879005,decapitated migraine,SNO,P
75879005,abdominal migraine,SNO,A
76067001,observation of sneezing,SNO,P
76067001,finding of sneezing,SNO,A
76067001,sneezing,SNO,A
76067001,sneezes,SNO,A
76067001,sneeze,SNO,A
76462000,post-herpetic polyneuropathy,SNO,P
76462000,postherpetic polyneuropathy,SNO,A
76462000,nerve pain from shingles,SNO,A
77138008,fibrinous pleuritis,SNO,P
77138008,fibrinous pleurisy,SNO,A
77507001,mixed conductive and sensorineural hearing loss,SNO,P
77507001,mixed conductive and sensorineural deafness,SNO,A
77507001,mhl - mixed hearing loss,SNO,A
77507001,mixed type deafness,SNO,A
77507001,mixed hearing loss,SNO,A
77507001,mixed deafness,SNO,A
77692006,hypersomnia (excessive sleeping),SNO,P
77692006,excessive sleepiness,SNO,A
77692006,excessive sleep,SNO,A
77692006,sleeps too much,SNO,A
77692006,hypersomnia,SNO,A
77830003,first degree burns of multiple sites,SNO,P
77830003,superficial burn of multiple sites,SNO,A
77830003,epidermal burn of multiple sites,SNO,A
77830003,burn erythema of multiple sites,SNO,A
77880009,pain in rectum,SNO,P
77880009,rectal pain,SNO,A
77880009,proctalgia,SNO,A
77880009,rectalgia,SNO,A
77968000,effects of accidental exposure to external cause,SNO,P
77971008,iridocyclitis,SNO,P
78129009,ttp - thrombotic thrombocytopenic purpura,SNO,P
78129009,thrombotic thrombocytopenic purpura,SNO,A
78129009,moschowitz's syndrome,SNO,A
78129009,moschcowitz syndrome,SNO,A
78129009,ttp,SNO,A
78144005,intra-alveolar haemorrhage,SNO,P
78144005,intra-alveolar hemorrhage,SNO,A
78144005,pulmonary haemorrhage,SNO,A
78144005,pulmonary hemorrhage,SNO,A
78144005,haemorrhagic lung,SNO,A
78144005,hemorrhagic lung,SNO,A
78370002,inflammation of white of eye,SNO,P
78370002,scleritis,SNO,A
78459008,double incontinence - urine and stool,SNO,P
78459008,double incontinence,SNO,A
78459008,total incontinence,SNO,A
